node_or_edge	SUID	label	name	class	nodesize	Degree	source	target	interaction	evidence	uri
node	252	5991	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5991	pubchem_compound	5.0	109					
node	251	UGT1A1	http://chem2bio2rdf.org/uniprot/resource/gene/UGT1A1	gene	1.0	31					
node	250	AR	http://chem2bio2rdf.org/uniprot/resource/gene/AR	gene	1.0	19					
node	249	11258227	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11258227	pubchem_compound	1.0	4					
node	248	5757	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5757	pubchem_compound	1.0	43					
node	247	5756	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5756	pubchem_compound	1.0	3					
node	246	8814	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/8814	pubchem_compound	1.0	2					
node	245	PPARGC1A(1)	http://chem2bio2rdf.org/uniprot/resource/gene/PPARGC1A	gene	3.0	2					
node	244	44441860(6)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44441860	pubchem_compound	3.0	2					
node	243	5381226	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5381226	pubchem_compound	1.0	30					
node	242	2554	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2554	pubchem_compound	1.0	17					
node	241	GO:0008202	http://bio2rdf.org/GO/GO:0008202	GO	1.0	4					
node	240	2907	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2907	pubchem_compound	1.0	10					
node	239	hsa00830	http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa00830	kegg_pathway	1.0	5					
node	238	GO:0042738	http://bio2rdf.org/GO/GO:0042738	GO	1.0	17					
node	237	5743	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5743	pubchem_compound	1.0	30					
node	236	GO:0017144	http://bio2rdf.org/GO/GO:0017144	GO	1.0	4					
node	235	36462	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/36462	pubchem_compound	1.0	27					
node	234	GO:0070330	http://bio2rdf.org/GO/GO:0070330	GO	1.0	12					
node	233	CHEBI:38106	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:38106	chebi	1.0	2					
node	232	36314(2)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/36314	pubchem_compound	3.0	18					
node	231	hsa00980(2)	http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa00980	kegg_pathway	3.0	5					
node	230	hsa00590	http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa00590	kegg_pathway	1.0	4					
node	229	hsa00982	http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa00982	kegg_pathway	1.0	3					
node	228	CYP2B6	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2B6	gene	1.0	30					
node	227	CYP3A7	http://chem2bio2rdf.org/uniprot/resource/gene/CYP3A7	gene	1.0	10					
node	226	5472	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5472	pubchem_compound	1.0	2					
node	225	24754344(16)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/24754344	pubchem_compound	3.0	2					
node	224	2756	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2756	pubchem_compound	1.0	2					
node	223	GO:0016887	http://bio2rdf.org/GO/GO:0016887	GO	1.0	11					
node	222	hsa02010	http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa02010	kegg_pathway	1.0	30					
node	221	168408	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/168408	pubchem_compound	1.0	3					
node	220	31703	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/31703	pubchem_compound	1.0	6					
node	219	ABCC1	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC1	gene	1.0	12					
node	218	ABCC3	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC3	gene	1.0	32					
node	217	ABCA1	http://chem2bio2rdf.org/uniprot/resource/gene/ABCA1	gene	1.0	12					
node	216	9903	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9903	pubchem_compound	1.0	8					
node	215	GO:0042626	http://bio2rdf.org/GO/GO:0042626	GO	1.0	13					
node	214	3019	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3019	pubchem_compound	1.0	13					
node	213	HAX1	http://chem2bio2rdf.org/uniprot/resource/gene/HAX1	gene	1.0	4					
node	212	CFTR	http://chem2bio2rdf.org/uniprot/resource/gene/CFTR	gene	1.0	21					
node	211	4122(2)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4122	pubchem_compound	3.0	2					
node	210	ABCB11	http://chem2bio2rdf.org/uniprot/resource/gene/ABCB11	gene	1.0	28					
node	209	2520	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2520	pubchem_compound	1.0	8					
node	208	C0151436	http://chem2bio2rdf.org/sider/resource/sider/C0151436	sider	1.0	6					
node	207	ABCB1	http://chem2bio2rdf.org/uniprot/resource/gene/ABCB1	gene	1.0	31					
node	206	2471	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2471	pubchem_compound	1.0	2					
node	205	6675(2)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6675	pubchem_compound	3.0	2					
node	204	6167	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6167	pubchem_compound	1.0	4					
node	203	Thiazolidines	http://chem2bio2rdf.org/drugbank/resource/substructure/Thiazolidines	substructure	1.0	4					
node	202	APOE	http://chem2bio2rdf.org/uniprot/resource/gene/APOE	gene	1.0	6					
node	201	GO:0034875	http://bio2rdf.org/GO/GO:0034875	GO	1.0	15					
node	200	54454(1)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/54454	pubchem_compound	3.0	6					
node	199	77999	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/77999	pubchem_compound	1.0	23					
node	198	CHEBI:48865(4)	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:48865	chebi	3.0	6					
node	197	11560300(20)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11560300	pubchem_compound	3.0	2					
node	196	CYP3A5	http://chem2bio2rdf.org/uniprot/resource/gene/CYP3A5	gene	5.0	90					
node	195	CYP3A4	http://chem2bio2rdf.org/uniprot/resource/gene/CYP3A4	gene	1.0	81					
node	194	CYP17A1	http://chem2bio2rdf.org/uniprot/resource/gene/CYP17A1	gene	5.0	6					
node	193	GO:0020037	http://bio2rdf.org/GO/GO:0020037	GO	1.0	10					
node	192	HSD3B2	http://chem2bio2rdf.org/uniprot/resource/gene/HSD3B2	gene	1.0	2					
node	191	GO:0004497(1)	http://bio2rdf.org/GO/GO:0004497	GO	3.0	10					
node	190	6013	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6013	pubchem_compound	1.0	25					
node	189	GO:0019825	http://bio2rdf.org/GO/GO:0019825	GO	1.0	16					
node	188	GO:0006694	http://bio2rdf.org/GO/GO:0006694	GO	1.0	2					
node	187	25034656(19)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25034656	pubchem_compound	3.0	2					
node	186	GO:0046321(2)	http://bio2rdf.org/GO/GO:0046321	GO	3.0	4					
node	185	4829	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4829	pubchem_compound	5.0	89					
node	184	CHEBI:35526	http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:35526	chebi	1.0	20					
node	183	5591	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5591	pubchem_compound	1.0	22					
node	182	CYP2C8	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C8	gene	5.0	129					
node	181	FABP1	http://chem2bio2rdf.org/uniprot/resource/gene/FABP1	gene	1.0	4					
node	180	3463	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3463	pubchem_compound	1.0	16					
node	179	PPARG	http://chem2bio2rdf.org/uniprot/resource/gene/PPARG	gene	1.0	30					
node	178	25104183(761)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25104183	pubchem_compound	3.0	6					
node	177	PPARA	http://chem2bio2rdf.org/uniprot/resource/gene/PPARA	gene	1.0	17					
node	176	HBA1	http://chem2bio2rdf.org/uniprot/resource/gene/HBA1	gene	1.0	23					
node	175	8461	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/8461	pubchem_compound	1.0	6					
node	174	SNCA	http://chem2bio2rdf.org/uniprot/resource/gene/SNCA	gene	1.0	4					
node	173	hsa05012	http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa05012	kegg_pathway	1.0	4					
node	172	SLC6A3	http://chem2bio2rdf.org/uniprot/resource/gene/SLC6A3	gene	1.0	11					
node	171	6950(6)	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6950	pubchem_compound	3.0	4					
node	170	TH	http://chem2bio2rdf.org/uniprot/resource/gene/TH	gene	1.0	13					
node	169	GO:0035240(1)	http://bio2rdf.org/GO/GO:0035240	GO	3.0	4					
node	168	GO:0042383	http://bio2rdf.org/GO/GO:0042383	GO	1.0	2					
node	167	9863958	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9863958	pubchem_compound	1.0	8					
node	166	GO:0051607	http://bio2rdf.org/GO/GO:0051607	GO	1.0	8					
node	165	GO:0008076	http://bio2rdf.org/GO/GO:0008076	GO	1.0	5					
node	164	Sulfonylureas	http://chem2bio2rdf.org/drugbank/resource/substructure/Sulfonylureas	substructure	1.0	20					
node	163	9841562	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9841562	pubchem_compound	1.0	28					
node	162	3047758	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3047758	pubchem_compound	1.0	10					
node	161	10809911	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10809911	pubchem_compound	1.0	28					
node	160	10068147	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10068147	pubchem_compound	1.0	28					
node	159	161196	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/161196	pubchem_compound	1.0	32					
node	158	10834289	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834289	pubchem_compound	1.0	28					
node	157	10810245	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10810245	pubchem_compound	1.0	28					
node	156	KCNJ1	http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ1	gene	1.0	82					
node	155	9819831	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9819831	pubchem_compound	1.0	28					
node	154	10362210	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10362210	pubchem_compound	1.0	28					
node	153	10433766	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10433766	pubchem_compound	1.0	28					
node	152	10787580	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10787580	pubchem_compound	1.0	28					
node	151	KCNJ8	http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8	gene	1.0	725					
node	150	9885495	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9885495	pubchem_compound	1.0	28					
node	149	9886164	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9886164	pubchem_compound	1.0	28					
node	148	KCNJ10	http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ10	gene	1.0	27					
node	147	10784372	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10784372	pubchem_compound	1.0	28					
node	146	10761920	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10761920	pubchem_compound	1.0	28					
node	145	177852	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/177852	pubchem_compound	1.0	28					
node	144	KCN,Kir	http://chem2bio2rdf.org/hgnc/resource/gene_family/KCN,Kir	gene_family	1.0	32					
node	143	10572397	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10572397	pubchem_compound	1.0	28					
node	142	9865602	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9865602	pubchem_compound	1.0	28					
node	141	10524485	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10524485	pubchem_compound	1.0	28					
node	140	GO:0008282	http://bio2rdf.org/GO/GO:0008282	GO	1.0	24					
node	139	10811387	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10811387	pubchem_compound	1.0	28					
node	138	9864353	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9864353	pubchem_compound	1.0	28					
node	137	ABCC8	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8	gene	1.0	373					
node	136	ABCC9	http://chem2bio2rdf.org/uniprot/resource/gene/ABCC9	gene	5.0	724					
node	135	10713175	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10713175	pubchem_compound	1.0	28					
node	134	9799392	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799392	pubchem_compound	1.0	28					
node	133	9800873	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9800873	pubchem_compound	1.0	28					
node	132	11508571	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11508571	pubchem_compound	1.0	28					
node	131	CYP2C9	http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C9	gene	1.0	169					
node	130	10644842	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644842	pubchem_compound	1.0	28					
node	129	GO:0010107	http://bio2rdf.org/GO/GO:0010107	GO	1.0	24					
node	128	10831890	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10831890	pubchem_compound	1.0	28					
node	127	10365187	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10365187	pubchem_compound	1.0	28					
node	126	10761999	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10761999	pubchem_compound	1.0	28					
node	125	10621403	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10621403	pubchem_compound	1.0	28					
node	124	10451456	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10451456	pubchem_compound	1.0	28					
node	123	10321411	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10321411	pubchem_compound	1.0	28					
node	122	10692234	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10692234	pubchem_compound	1.0	28					
node	121	10547789	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10547789	pubchem_compound	1.0	28					
node	120	9797402	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9797402	pubchem_compound	1.0	36					
node	119	10834192	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834192	pubchem_compound	1.0	28					
node	118	10546096	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10546096	pubchem_compound	1.0	28					
node	117	60026	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/60026	pubchem_compound	1.0	36					
node	116	10643113	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10643113	pubchem_compound	1.0	28					
node	115	4826	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4826	pubchem_compound	1.0	36					
node	114	10667106	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667106	pubchem_compound	1.0	28					
node	113	9864804	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9864804	pubchem_compound	1.0	28					
node	112	GO:0015272	http://bio2rdf.org/GO/GO:0015272	GO	1.0	19					
node	111	9950829	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9950829	pubchem_compound	1.0	28					
node	110	9799336	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9799336	pubchem_compound	1.0	28					
node	109	10620412	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10620412	pubchem_compound	1.0	28					
node	108	71191	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/71191	pubchem_compound	1.0	32					
node	107	10572530	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10572530	pubchem_compound	1.0	28					
node	106	C0162566	http://chem2bio2rdf.org/sider/resource/sider/C0162566	sider	1.0	18					
node	105	10455786	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10455786	pubchem_compound	1.0	28					
node	104	10318275	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10318275	pubchem_compound	1.0	28					
node	103	9948658	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9948658	pubchem_compound	1.0	28					
node	102	10249251	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10249251	pubchem_compound	1.0	28					
node	101	10737609	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10737609	pubchem_compound	1.0	28					
node	100	10456839	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10456839	pubchem_compound	1.0	28					
node	99	10621914	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10621914	pubchem_compound	1.0	28					
node	98	427	http://chem2bio2rdf.org/omim/resource/omim_disease/427	omim_disease	1.0	29					
node	97	10501033	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10501033	pubchem_compound	1.0	28					
node	96	10667925	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667925	pubchem_compound	1.0	28					
node	95	10667926	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10667926	pubchem_compound	1.0	28					
node	94	9930941	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9930941	pubchem_compound	1.0	28					
node	93	10341099	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10341099	pubchem_compound	1.0	28					
node	92	10787333	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10787333	pubchem_compound	1.0	28					
node	91	C0032708(1)	http://chem2bio2rdf.org/sider/resource/sider/C0032708	sider	3.0	28					
node	90	10690586	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10690586	pubchem_compound	1.0	28					
node	89	10834988	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834988	pubchem_compound	1.0	28					
node	88	21183546	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/21183546	pubchem_compound	1.0	28					
node	87	44293670	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44293670	pubchem_compound	1.0	28					
node	86	10022595	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10022595	pubchem_compound	1.0	28					
node	85	3488	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3488	pubchem_compound	5.0	146					
node	84	10738538	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10738538	pubchem_compound	1.0	28					
node	83	10760503	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10760503	pubchem_compound	1.0	28					
node	82	9947948	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9947948	pubchem_compound	1.0	28					
node	81	10522137	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10522137	pubchem_compound	1.0	28					
node	80	10431921	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10431921	pubchem_compound	1.0	28					
node	79	3033825	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3033825	pubchem_compound	1.0	12					
node	78	10644163	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10644163	pubchem_compound	1.0	28					
node	77	3476	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3476	pubchem_compound	1.0	56					
node	76	44361142	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44361142	pubchem_compound	1.0	28					
node	75	KCNJ11	http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ11	gene	1.0	796					
node	74	9862760	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9862760	pubchem_compound	1.0	28					
node	73	3478	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3478	pubchem_compound	1.0	89					
node	72	10045948	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10045948	pubchem_compound	1.0	28					
node	71	44361253	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44361253	pubchem_compound	1.0	28					
node	70	10500343	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10500343	pubchem_compound	1.0	28					
node	69	10620857	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10620857	pubchem_compound	1.0	28					
node	68	KCND3	http://chem2bio2rdf.org/uniprot/resource/gene/KCND3	gene	1.0	33					
node	67	5240098	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5240098	pubchem_compound	1.0	28					
node	66	4397986	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4397986	pubchem_compound	1.0	28					
node	65	65981	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/65981	pubchem_compound	1.0	44					
node	64	10810351	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10810351	pubchem_compound	1.0	28					
