"SUID","AverageShortestPathLength","BetweennessCentrality","childnodes","class","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","label","name","NeighborhoodConnectivity","nodesize","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","startnode","Stress","TopologicalCoefficient"
"150","3.77536232","1.55E-6","","pubchem_compound","0.26487524","0.83333333","28","6","false","9885495","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9885495","96.0","1.0","0","28","4","0.60351967","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9885495","no","68.0","0.84210526"
"151","2.92028986","0.07228839","","gene","0.34243176","0.05599104","725","5","false","KCNJ8","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8","7.09473684","1.0","0","725","92","0.72567288","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ8","no","597748.0","0.05310645"
"152","3.77536232","1.55E-6","","pubchem_compound","0.26487524","0.83333333","28","6","false","10787580","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10787580","96.0","1.0","0","28","4","0.60351967","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10787580","no","68.0","0.84210526"
"153","3.77536232","1.55E-6","","pubchem_compound","0.26487524","0.83333333","28","6","false","10433766","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10433766","96.0","1.0","0","28","4","0.60351967","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10433766","no","68.0","0.84210526"
"154","3.77536232","1.55E-6","","pubchem_compound","0.26487524","0.83333333","28","6","false","10362210","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10362210","96.0","1.0","0","28","4","0.60351967","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10362210","no","68.0","0.84210526"
"155","3.77536232","1.55E-6","","pubchem_compound","0.26487524","0.83333333","28","6","false","9819831","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9819831","96.0","1.0","0","28","4","0.60351967","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9819831","no","68.0","0.84210526"
"156","3.2705314","0.01468728","http://chem2bio2rdf.org/uniprot/resource/gene/ABCC8","gene","0.30576071","0.0","82","5","false","KCNJ1","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ1","7.25","1.0","0","82","9","0.67563837","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/KCNJ1","no","113402.0","0.20833333"
"157","3.77536232","1.55E-6","","pubchem_compound","0.26487524","0.83333333","28","6","false","10810245","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10810245","96.0","1.0","0","28","4","0.60351967","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10810245","no","68.0","0.84210526"
"158","3.77536232","1.55E-6","","pubchem_compound","0.26487524","0.83333333","28","6","false","10834289","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834289","96.0","1.0","0","28","4","0.60351967","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10834289","no","68.0","0.84210526"
"159","3.80193237","2.501E-4","","pubchem_compound","0.26302414","0.5","32","6","false","161196","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/161196","74.75","1.0","0","32","4","0.59972395","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/161196","no","670.0","0.65929204"
"160","3.77536232","1.55E-6","","pubchem_compound","0.26487524","0.83333333","28","6","false","10068147","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10068147","96.0","1.0","0","28","4","0.60351967","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10068147","no","68.0","0.84210526"
"161","3.77536232","1.55E-6","","pubchem_compound","0.26487524","0.83333333","28","6","false","10809911","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10809911","96.0","1.0","0","28","4","0.60351967","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10809911","no","68.0","0.84210526"
"162","3.79227053","2.39E-4","","pubchem_compound","0.26369427","0.33333333","10","6","false","3047758","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3047758","66.33333333","1.0","0","10","3","0.60110421","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3047758","no","1488.0","0.61682243"
"163","3.77536232","1.55E-6","","pubchem_compound","0.26487524","0.83333333","28","6","false","9841562","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9841562","96.0","1.0","0","28","4","0.60351967","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9841562","no","68.0","0.84210526"
"164","3.49275362","1.1738E-4","","substructure","0.28630705","0.0","20","6","false","Sulfonylureas","http://chem2bio2rdf.org/drugbank/resource/substructure/Sulfonylureas","14.66666667","1.0","0","20","3","0.64389234","false","0","http://chem2bio2rdf.org/drugbank/resource/substructure/Sulfonylureas","no","754.0","0.54666667"
"165","3.79951691","1.8103E-4","http://bio2rdf.org/GO/GO:0005242","GO","0.26319135","0.0","5","6","false","GO:0008076","http://bio2rdf.org/GO/GO:0008076","38.33333333","1.0","0","5","2","0.60006901","false","0","http://bio2rdf.org/GO/GO:0008076","no","730.0","0.36963696"
"166","3.88888889","0.0","","GO","0.25714286","1.0","8","6","false","GO:0051607","http://bio2rdf.org/GO/GO:0051607","96.0","1.0","0","8","2","0.58730159","false","0","http://bio2rdf.org/GO/GO:0051607","no","0.0","0.90566038"
"167","3.88888889","0.0","","pubchem_compound","0.25714286","1.0","8","6","false","9863958","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9863958","96.0","1.0","0","8","2","0.58730159","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9863958","no","0.0","0.90566038"
"168","3.91304348","7.445E-5","","GO","0.25555556","0.0","2","6","false","GO:0042383","http://bio2rdf.org/GO/GO:0042383","50.0","1.0","0","2","0","0.58385093","false","0","http://bio2rdf.org/GO/GO:0042383","no","176.0","0.5212766"
"169","4.47101449","9.14E-6","http://bio2rdf.org/GO/GO:0042416","GO","0.22366288","0.0","4","7","false","GO:0035240(1)","http://bio2rdf.org/GO/GO:0035240","6.0","3.0","0","4","2","0.50414079","false","0","http://bio2rdf.org/GO/GO:0035240","no","12.0","0.83333333"
"170","3.48309179","0.01111493","","gene","0.28710125","0.0","13","6","false","TH","http://chem2bio2rdf.org/uniprot/resource/gene/TH","5.83333333","1.0","0","13","6","0.6452726","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/TH","no","70288.0","0.20138889"
"171","4.47101449","9.14E-6","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/23930	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/40326	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5281875	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3589	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/2982	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/1388","pubchem_compound","0.22366288","0.0","4","7","false","6950(6)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6950","6.0","3.0","0","4","2","0.50414079","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/6950","no","12.0","0.83333333"
"172","3.48792271","0.01072145","","gene","0.2867036","0.0","11","6","false","SLC6A3","http://chem2bio2rdf.org/uniprot/resource/gene/SLC6A3","5.66666667","1.0","0","11","5","0.64458247","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/SLC6A3","no","65432.0","0.20289855"
"173","4.47101449","9.14E-6","","kegg_pathway","0.22366288","0.0","4","7","false","hsa05012","http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa05012","6.0","1.0","0","4","2","0.50414079","false","0","http://chem2bio2rdf.org/kegg/resource/kegg_pathway/hsa05012","no","12.0","0.83333333"
"174","4.47101449","9.14E-6","","gene","0.22366288","0.0","4","7","false","SNCA","http://chem2bio2rdf.org/uniprot/resource/gene/SNCA","6.0","1.0","0","4","2","0.50414079","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/SNCA","no","12.0","0.83333333"
"175","4.52898551","2.0421E-4","","pubchem_compound","0.2208","0.0","6","6","false","8461","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/8461","10.33333333","1.0","0","6","2","0.49585921","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/8461","no","1004.0","0.44444444"
"176","3.76811594","0.00605584","","gene","0.26538462","0.0","23","5","false","HBA1","http://chem2bio2rdf.org/uniprot/resource/gene/HBA1","8.0","1.0","0","23","4","0.60455487","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/HBA1","no","52244.0","0.24137931"
"177","3.8115942","0.00867055","","gene","0.26235741","0.0","17","5","false","PPARA","http://chem2bio2rdf.org/uniprot/resource/gene/PPARA","6.5","1.0","0","17","7","0.59834369","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/PPARA","no","88736.0","0.2037037"
"178","4.59178744","2.729E-5","pubchem/resource/pubchem_compound/11247908	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/45267726	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11635845	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25115790	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44446263	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10432356	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44480461	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10896153	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44480465	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9959189	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44579479	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44579478	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10139836	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44449163	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44449161	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44263428	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/46216832	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44263420	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44263421	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44263423	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44263424	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44263426	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10204076	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10181314	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11203145	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/9826895	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10161996	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/42625953	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/42625954	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/42625955	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44579288	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44579289	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10651441	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/23553234	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44274021	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11511317	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10137230	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10223369	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/16090857	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11742116	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44406262	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44406265	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44406266	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/23402689	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5098	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44406455	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44481230	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/11211999	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10119393	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10119392	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/42626030	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44420479	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44345158	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/21054988	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10225731	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25110744	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10182727	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/10144243	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/44409249","pubchem_compound","0.21778012","0.0","6","6","false","25104183(761)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25104183","12.5","3.0","0","6","2","0.48688751","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25104183","no","122.0","0.67647059"
"179","3.60869565","0.03386067","","gene","0.27710843","0.0","30","5","false","PPARG","http://chem2bio2rdf.org/uniprot/resource/gene/PPARG","4.70588235","1.0","0","30","7","0.62732919","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/PPARG","no","263936.0","0.11580882"
"180","3.06038647","0.01259829","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/985	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/54454","pubchem_compound","0.32675612","0.0","16","4","false","3463","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3463","33.16666667","1.0","0","16","4","0.70565908","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3463","no","107528.0","0.22031963"
"181","4.59178744","2.729E-5","","gene","0.21778012","0.0","4","6","false","FABP1","http://chem2bio2rdf.org/uniprot/resource/gene/FABP1","12.5","1.0","0","4","2","0.48688751","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/FABP1","no","122.0","0.67647059"
"182","2.82608696","0.10081657","http://chem2bio2rdf.org/uniprot/resource/gene/CYP3A5","gene","0.35384615","0.0","129","5","false","CYP2C8","http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C8","5.22727273","5.0","0","129","35","0.73913043","false","0","http://chem2bio2rdf.org/uniprot/resource/gene/CYP2C8","yes","990478.0","0.08806818"
"183","4.07487923","0.00732938","","pubchem_compound","0.24540605","0.0","22","6","false","5591","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5591","10.3","1.0","0","22","5","0.56073154","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5591","no","63486.0","0.15762712"
"184","3.83574879","3.5039E-4","","chebi","0.26070529","0.0","20","5","false","CHEBI:35526","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:35526","15.0","1.0","0","20","3","0.59489303","false","0","http://chem2bio2rdf.org/chebi/resource/chebi/CHEBI:35526","no","11664.0","0.51851852"
"185","3.15700483","0.09239488","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/51263	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/3883	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/5362440	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/12560","pubchem_compound","0.31675593","0.0","89","5","false","4829","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4829","9.28","5.0","0","89","16","0.69185645","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/4829","yes","790864.0","0.07666667"
"186","4.59178744","2.729E-5","http://bio2rdf.org/GO/GO:0010891	http://bio2rdf.org/GO/GO:0010871","GO","0.21778012","0.0","4","6","false","GO:0046321(2)","http://bio2rdf.org/GO/GO:0046321","12.5","3.0","0","4","2","0.48688751","false","0","http://bio2rdf.org/GO/GO:0046321","no","122.0","0.67647059"
"187","3.55797101","0.00170301","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25033656	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25033733	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25033735	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25033811	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25033659	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25033658	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25033728	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/42642930	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25033727	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25033726	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25033808	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25033809	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25033807	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25033729	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25033805	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25033662	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25033725	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25033660	http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25033654","pubchem_compound","0.28105906","0.0","2","5","false","25034656(19)","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25034656","26.0","3.0","0","2","0","0.63457557","false","0","http://chem2bio2rdf.org/pubchem/resource/pubchem_compound/25034656","no","8484.0","0.5"
